,CASENUM,VE_FORMS,VEH_NO,PER_NO,WEIGHT,REGION,STRATUM,PJ,PSU,PSUSTRAT,STR_VEH,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,SCH_BUS,MAKE,BODY_TYP,MOD_YEAR,TOW_VEH,SPEC_USE,EMER_USE,ROLLOVER,IMPACT1,IMPACT2,FIRE_EXP,AGE,SEX,PER_TYP,INJ_SEV,SEAT_POS,REST_USE,REST_MIS,AIR_BAG,EJECTION,DRINKING,ALC_STATUS,ATST_TYP,ALC_RES,DRUGS,DSTATUS,DRUGTST1,DRUGTST2,DRUGTST3,DRUGRES1,DRUGRES2,DRUGRES3,HOSPITAL,LOCATION,SEX_IM,INJSEV_IM,EJECT_IM,PERALCH_IM,SEAT_IM,AGE_IM,VEH_NO_vehDup,NUMOCCS,UNITTYPE,HIT_RUN,MAKE_vehDup,MODEL,BODY_TYP_vehDup,MOD_YEAR_vehDup,VIN,TOW_VEH_vehDup,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE_vehDup,EMER_USE_vehDup,TRAV_SP,ROLLOVER_vehDup,ROLINLOC,IMPACT1_vehDup,IMPACT2_vehDup,DEFORMED,TOWED,M_HARM,VEH_ALCH,MAX_VSEV,NUM_INJV,FIRE_EXP_vehDup,DR_PRES,DR_ZIP,SPEEDREL,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,HITRUN_IM,BDYTYP_IM,MDLYR_IM,IMPACT1_IM,PCRASH1_IM,VEVENT_IM,MXVSEV_IM,NUMINJ_IM,V_ALCH_IM,LAND_USE,VE_TOTAL,PVH_INVL,PEDS,PERMVIT,PERNOTMVIT,NUM_INJ,YEAR,DAY_WEEK,ALCOHOL,MAX_SEV,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,INT_HWY,WKDY_IM,HOUR_IM,MINUTE_IM,MANCOL_IM,RELJCT1_IM,RELJCT2_IM,LGTCON_IM,WEATHR_IM,EVENT1_IM,MAXSEV_IM,NO_INJ_IM,ALCHL_IM,DRIVER_AGE,DRIVER_SEX,DRIVER_DRUGS
1023,201128707941,1,0,1,12.3468,2,3,2,71,5,1,7,13,40,9,0,0,,,,,,,,,,,28,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,4,11,2,2,8,0,0,28,1,1,1,0,12,17,4,2008,1FAHP25WX8G1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,83,83,2,1,9,2,0,0,0,1,53189,0,1,2,35,1,1,1,0,0,10,16,1,1,1,13,0,4,2008,83,10,9,0,0,2,3,1,0,1,1,1,1,2011,2,2,2,0,4,1,0,1,1,1,0,1,0,2,13,40,0,0,4,1,1,9,2,1,2,77,1,0
1024,201128708031,1,0,1,12.3468,2,3,2,71,5,1,7,17,21,9,0,0,,,,,,,,,,,36,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,1,1,2,8,0,0,36,1,1,1,0,20,481,31,2006,2GCEK13T5611,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,1,1,2,1,9,2,0,0,0,1,53149,0,2,2,25,1,1,1,3,3,11,80,99,1,1,13,0,31,2006,1,11,9,0,0,2,3,1,0,1,1,1,1,2011,7,2,2,0,2,4,0,1,1,1,0,1,0,7,17,21,0,0,2,1,1,9,2,1,2,33,1,0
1025,201128708294,1,0,1,12.3468,2,3,3,71,5,1,7,13,35,9,0,0,,,,,,,,,,,13,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,1,1,2,8,0,0,13,1,1,1,0,22,16,2,2003,1G2JB12F1373,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,9,0,0,0,1,53051,0,1,8,25,1,1,1,20,3,4,17,99,1,1,13,0,2,2003,12,4,9,0,0,2,2,1,0,1,1,1,1,2011,3,9,2,0,3,8,0,1,1,10,0,10,0,3,13,35,0,0,3,1,10,9,2,1,2,48,2,9999
1026,201128708309,1,0,1,12.3468,2,3,2,71,5,1,8,11,5,9,0,0,,,,,,,,,,,20,1,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,4,1,1,3,8,0,0,20,1,2,1,0,20,473,30,2006,1GCCS1389683,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,2,0,0,0,1,53188,0,1,4,25,1,1,1,3,3,10,16,99,1,1,13,0,30,2006,12,10,9,0,0,2,3,1,0,1,2,1,1,2011,3,2,3,0,3,2,0,1,1,1,0,1,0,3,11,5,0,0,3,1,1,9,3,1,2,45,1,0
1027,201128708359,1,0,1,12.3468,2,3,5,71,5,1,8,20,1,9,0,0,,,,,,,,,,,14,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,11,1,2,8,0,0,14,1,1,1,0,20,39,5,2008,KL1TD66608B0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,2,1,9,2,0,0,0,1,53220,0,1,2,40,1,1,1,0,0,5,83,1,1,1,13,0,5,2008,6,5,9,0,0,2,2,1,0,1,1,1,1,2011,6,2,2,0,1,1,0,1,5,10,0,10,0,6,20,1,0,0,1,5,10,9,2,1,2,48,1,0
1028,201128708388,1,0,1,12.3468,2,3,1,71,5,1,8,18,32,9,0,0,,,,,,,,,,,78,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,2,2,8,0,0,78,1,99,1,1,99,399,9,9999,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,99,0,999,0,0,99,99,9,1,9,9,9,99,0,1,99999,9,1,2,45,1,1,1,0,0,1,83,99,1,3,13,1,9,2000,12,1,9,0,0,2,8,1,0,1,1,1,1,2011,1,9,2,0,1,1,0,1,1,1,0,1,0,1,18,32,0,0,1,1,1,9,2,1,2,25,1,9999
1029,201128708506,1,0,1,12.3468,2,3,2,71,5,1,8,13,5,9,0,0,,,,,,,,,,,45,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,4,3,1,2,8,0,0,45,1,1,1,0,20,22,4,2009,1G1AT58H9972,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,2,0,0,0,1,53146,0,3,3,45,1,1,1,3,3,11,83,99,1,1,13,0,4,2009,12,11,9,0,0,2,3,1,0,1,1,1,1,2011,7,2,2,0,2,2,0,1,1,10,0,10,0,7,13,5,0,0,2,1,10,9,2,1,2,17,1,0
1030,201128708575,1,0,1,12.3468,2,3,3,71,5,1,8,6,47,9,0,0,,,,,,,,,,,40,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,4,3,1,2,8,0,0,40,1,1,1,0,47,35,6,2008,YS3FB59Y9811,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,2,0,0,0,1,53213,0,2,3,50,1,8,1,0,0,1,83,3,2,1,13,0,6,2008,12,1,9,0,0,2,2,1,0,1,1,1,1,2011,6,2,2,0,2,8,0,1,1,1,0,1,0,6,6,47,0,0,2,1,1,9,2,1,2,51,2,0
1031,201128708716,1,0,1,40.211923,2,3,7,71,5,1,8,9,5,9,0,0,,,,,,,,,,,19,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,4,3,2,2,8,0,0,19,1,1,1,0,20,2,4,2006,2G1WC5813693,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,2,0,0,0,1,53150,0,1,2,25,1,8,1,20,3,10,83,99,1,1,13,0,4,2006,12,10,9,0,0,2,1,1,0,1,1,1,1,2011,2,2,2,0,2,2,0,1,1,1,0,1,0,2,9,5,0,0,2,1,1,9,2,1,2,77,2,0
1032,201128708751,1,0,1,12.3468,2,3,4,71,5,1,8,12,28,9,0,0,,,,,,,,,,,83,1,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,4,11,1,3,8,0,0,83,1,1,1,0,19,481,31,2007,3GYFK62857G1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,2,0,0,0,1,53151,0,1,2,25,8,8,1,0,0,1,83,99,1,1,13,0,31,2007,12,1,9,0,0,2,2,1,0,1,1,1,1,2011,1,2,3,0,2,2,0,1,1,1,0,1,0,1,12,28,0,0,2,1,1,9,3,1,2,17,2,0
1033,201128708763,1,0,1,12.3468,2,3,5,71,5,1,9,17,41,9,0,0,,,,,,,,,,,56,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,11,1,2,8,0,0,56,1,1,1,0,49,40,4,1997,4T1BG22K8VU8,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,2,0,0,0,1,53051,0,0,0,0,0,0,0,0,0,10,98,99,1,7,13,0,4,1997,12,10,9,0,0,2,2,1,0,1,1,1,1,2011,5,2,2,0,4,1,0,1,1,1,0,1,0,5,17,41,0,0,4,1,1,9,2,1,2,40,1,0
1034,201128708815,1,0,1,12.3468,2,3,1,71,5,1,9,9,7,9,0,0,,,,,,,,,,,51,1,6,2,0,96,8,97,8,1,2,98,5,0,0,0,0,0,0,0,0,3,9,1,2,8,1,0,51,1,1,1,0,20,37,4,2003,1G1ND52J13M6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,2,0,0,0,1,53072,0,1,2,35,1,1,1,0,0,11,83,99,1,1,13,0,4,2003,12,11,9,0,0,2,8,1,0,1,1,1,1,2011,7,1,2,0,3,3,0,1,1,1,0,1,0,7,9,7,0,0,3,1,1,9,2,1,1,53,1,0
1035,201128708880,1,0,1,12.3468,2,3,2,71,5,1,9,17,11,9,0,0,,,,,,,,,,,23,2,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,3,11,2,3,8,0,0,23,1,1,1,0,49,49,6,2006,JTLKT3249640,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,2,0,0,0,1,53186,0,2,3,45,1,1,2,0,0,1,83,99,1,1,13,0,6,2006,12,1,9,0,0,2,3,1,0,1,1,1,1,2011,6,2,3,0,1,1,0,1,1,2,0,2,0,6,17,11,0,0,1,1,2,9,3,1,2,18,2,0
1036,201128708910,1,0,1,12.3468,2,3,3,71,5,1,9,11,15,9,0,0,,,,,,,,,,,20,1,6,2,0,96,8,97,8,9,0,0,96,9,0,0,0,0,0,0,0,0,23,1,2,8,0,0,20,1,1,1,0,12,17,4,2008,1FMDK03W68GA,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,0,1,9,9,0,0,0,1,53149,0,0,0,0,0,0,0,20,3,10,98,99,1,5,13,0,4,2008,12,10,9,0,0,2,2,1,0,1,1,1,1,2011,3,9,2,0,8,1,0,1,1,1,0,1,0,3,11,15,0,0,8,1,1,9,2,1,2,36,2,9999
1037,201128709225,1,0,1,81.13082299999999,2,3,10,71,5,1,8,16,4,9,0,0,,,,,,,,,,,7,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,2,2,8,0,0,7,1,2,1,0,18,22,4,2007,2G4WC5821712,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,62,62,2,1,9,2,0,0,0,1,53066,0,1,2,25,1,1,1,0,0,1,83,99,1,1,13,0,4,2007,62,1,9,0,0,2,1,1,0,1,2,1,1,2011,5,2,2,0,3,2,0,1,1,1,0,1,0,5,16,4,0,0,3,1,1,9,2,1,2,83,1,0
1038,201128709232,1,0,1,81.13082299999999,2,3,10,71,5,1,8,16,30,9,0,0,,,,,,,,,,,17,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,1,2,2,8,0,0,17,1,2,1,0,12,461,21,2004,1FDRE14L44HA,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,9,1,9,2,0,0,0,1,53066,0,1,8,25,1,1,1,20,3,10,83,99,1,1,13,0,21,2004,12,10,9,0,0,2,1,1,0,1,2,1,1,2011,6,2,2,0,3,8,0,1,1,1,0,1,0,6,16,30,0,0,3,1,1,9,2,1,2,74,1,0
1039,201128709288,1,0,1,12.3468,2,3,2,71,5,1,10,16,49,9,0,0,,,,,,,,,,,33,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,4,11,2,2,8,0,0,33,1,1,1,0,37,31,2,2007,2HGFG21587H7,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,2,1,9,2,0,0,0,1,53149,0,1,2,25,1,1,1,20,3,11,83,99,1,1,13,0,2,2007,12,11,9,0,0,2,3,1,0,1,1,1,1,2011,2,2,2,0,3,3,0,1,1,1,0,1,0,2,16,49,0,0,3,1,1,9,2,1,2,23,1,0
1040,201128809653,1,0,1,14.6444,4,3,3,77,11,1,1,15,42,9,0,0,,,,,,,,,,,20,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,23,1,2,8,0,0,20,1,1,1,0,12,37,3,2005,3FAHP31N45R1,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,12,12,8,1,9,2,0,0,0,1,85705,0,0,0,0,0,0,0,0,0,10,98,1,1,7,13,0,3,2005,12,10,9,0,0,2,8,1,0,1,1,1,1,2011,6,2,2,0,4,1,0,1,1,1,0,1,0,6,15,42,0,0,4,1,1,9,2,1,2,33,2,0
1041,201128809886,1,0,1,14.6444,4,3,2,77,11,1,1,9,24,9,0,0,,,,,,,,,,,44,1,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,3,8,0,0,44,1,1,1,0,49,403,14,2003,JTEHF21A1301,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,30,0,0,82,82,8,1,9,2,0,0,0,1,85742,0,1,2,40,1,1,1,0,0,1,83,6,1,1,13,0,14,2003,82,1,9,0,0,2,8,1,0,1,1,1,1,2011,7,2,3,0,2,3,0,1,1,1,0,1,0,7,9,24,0,0,2,1,1,9,3,1,2,53,1,0
1042,201128810240,1,0,1,14.6444,4,3,5,77,11,1,1,11,2,9,0,0,,,,,,,,,,,999,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,2,8,0,0,18,1,2,1,0,49,43,4,2000,4T1BF28B5YU0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,0,0,12,12,2,1,9,2,0,0,0,1,12186,0,2,2,30,1,1,1,20,3,11,15,1,1,1,13,0,4,2000,12,11,9,0,0,2,1,1,0,1,2,1,1,2011,7,2,2,0,2,3,0,1,1,1,0,1,0,7,11,2,0,0,2,1,1,9,2,1,2,25,1,0
1043,201128810725,1,0,1,14.6444,4,3,1,77,11,1,1,14,25,9,0,0,,,,,,,,,,,48,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,2,8,0,0,48,1,1,1,0,12,471,30,1998,1FTYR14XXWA5,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,0,0,82,82,8,1,9,2,0,0,0,1,85716,0,5,4,40,8,1,1,8,3,10,83,1,1,1,13,0,30,1998,82,10,9,0,0,2,3,1,0,1,1,1,1,2011,5,2,2,0,3,2,0,1,1,1,0,1,0,5,14,25,0,0,3,1,1,9,2,1,2,48,1,0
1044,201128811180,1,0,1,14.6444,4,3,1,77,11,1,2,15,30,9,0,0,,,,,,,,,,,21,1,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,3,8,0,0,21,1,2,1,0,37,32,4,1998,1HGCG1659WA0,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,0,0,3,3,8,1,9,2,0,0,0,1,85711,0,5,4,35,1,1,1,3,3,11,15,99,1,1,13,0,4,1998,3,11,9,0,0,2,3,1,0,1,2,1,1,2011,3,2,3,0,2,2,0,1,1,10,0,10,0,3,15,30,0,0,2,1,10,9,3,1,2,76,2,0
1045,201128811435,1,0,1,14.6444,4,3,1,77,11,1,2,15,40,9,0,0,,,,,,,,,,,39,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,1,2,8,0,0,39,1,1,1,0,20,2,4,2003,2G1WF55KX392,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,15,0,0,11,82,8,1,9,2,0,0,0,1,85280,0,8,8,98,1,1,1,20,3,10,16,99,1,1,13,0,4,2003,11,10,9,0,0,2,3,1,0,1,1,1,1,2011,2,2,2,0,3,3,0,1,1,1,0,1,0,2,15,40,0,0,3,1,1,9,2,1,2,54,1,0
1046,201128811897,1,0,1,14.6444,4,3,2,77,11,1,5,17,27,9,0,0,,,,,,,,,,,5,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,9,1,2,8,0,0,5,1,1,1,0,34,35,4,1988,WBADK8303J97,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,998,0,0,6,6,8,1,9,2,0,0,0,1,85711,1,1,8,35,1,6,1,0,0,10,16,99,1,1,13,0,4,1988,6,10,9,0,0,2,8,1,0,1,1,1,1,2011,3,2,2,0,3,2,0,1,1,1,0,1,0,3,17,27,0,0,3,1,1,9,2,1,2,56,2,0
1047,201128812425,1,0,1,14.6444,4,3,1,77,11,1,3,16,38,9,0,0,,,,,,,,,,,11,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,11,1,1,1,0,12,402,14,2004,1FMCU03164KB,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,25,0,0,82,82,8,1,9,2,0,0,0,1,85751,0,1,8,25,1,6,1,0,0,1,83,6,1,1,13,0,14,2004,82,1,9,0,0,2,3,1,0,1,1,1,1,2011,2,2,2,0,1,1,0,1,1,10,0,10,0,2,16,38,0,0,1,1,10,9,2,1,2,35,2,0
1048,201128812465,1,0,1,14.6444,4,3,1,77,11,1,3,12,8,9,0,0,,,,,,,,,,,56,1,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,11,1,3,8,0,0,56,1,1,1,0,49,40,4,2000,JT2BG22K3Y04,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,0,0,12,12,8,1,9,2,0,0,0,1,85746,0,2,3,40,1,1,1,3,3,10,16,99,1,1,13,0,4,2000,12,10,9,0,0,2,3,1,0,1,1,1,1,2011,4,2,3,0,2,3,0,1,1,1,0,1,0,4,12,8,0,0,2,1,1,9,3,1,2,20,1,0
1049,201128812501,1,0,1,14.6444,4,3,1,77,11,1,4,7,50,9,0,0,,,,,,,,,,,17,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,11,2,2,8,0,0,17,1,1,1,1,99,499,29,9999,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,9,9,9,1,9,9,9,99,0,1,99999,0,5,4,99,1,1,1,0,0,10,16,99,1,1,13,1,29,1999,9,10,9,2,1,2,3,1,0,1,1,1,1,2011,5,9,2,0,3,2,0,1,1,1,0,1,0,5,7,50,0,0,3,1,1,9,2,2,2,25,2,9999
1050,201128812508,1,0,1,14.6444,4,3,1,77,11,1,4,16,15,9,0,0,,,,,,,,,,,49,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,23,1,2,8,0,0,49,1,1,1,0,49,32,4,2008,1NXBR32E08Z9,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,0,0,82,82,8,1,9,2,0,0,0,1,85718,0,2,3,40,1,1,1,0,0,10,16,99,1,1,13,0,4,2008,82,10,9,0,0,2,3,1,0,1,1,1,1,2011,6,2,2,0,8,1,0,1,1,1,0,1,0,6,16,15,0,0,8,1,1,9,2,1,2,76,2,0
1051,201128813382,1,0,1,14.6444,4,3,1,77,11,1,5,18,25,9,0,0,,,,,,,,,,,23,1,6,3,0,96,8,97,8,9,0,0,96,9,0,0,0,0,0,0,0,5,16,1,3,8,0,0,23,1,99,1,1,35,47,4,9999,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,999,0,0,12,12,9,1,9,9,9,99,0,1,99999,9,2,2,98,1,1,1,0,0,1,11,99,1,4,13,1,4,2005,12,1,9,2,1,2,3,1,0,1,1,1,1,2011,6,9,3,0,1,1,0,4,1,1,0,1,0,6,18,25,0,0,1,1,1,9,3,2,2,61,2,9999
1052,201128813416,1,0,1,14.6444,4,3,1,77,11,1,5,18,33,9,0,0,,,,,,,,,,,10,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,3,2,2,8,0,0,10,1,1,1,0,18,2,4,1991,1G4HP54C8MH4,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,13,0,0,2,2,8,1,9,2,0,0,0,1,85713,0,1,2,25,1,1,1,0,0,1,83,99,1,1,13,0,4,1991,2,1,9,0,0,2,3,1,0,1,1,1,1,2011,2,2,2,0,2,3,0,1,1,1,0,1,0,2,18,33,0,0,2,1,1,9,2,1,2,26,2,0
1053,201128813460,1,0,1,14.6444,4,3,1,77,11,1,6,11,29,9,0,0,,,,,,,,,,,44,1,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,3,8,0,0,44,1,1,1,0,20,471,40,1991,1GBCS10A4M29,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,0,0,12,12,2,1,9,2,0,0,0,1,85710,0,0,0,0,0,0,0,0,0,10,98,99,1,7,13,0,40,1991,12,10,9,0,0,2,3,1,0,1,1,1,1,2011,7,2,3,0,4,1,0,1,1,1,0,1,0,7,11,29,0,0,4,1,1,9,3,1,2,40,1,0
1054,201128813484,1,0,1,14.6444,4,3,1,77,11,1,6,19,2,9,0,0,,,,,,,,,,,48,1,6,3,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,3,8,0,0,48,1,1,1,0,55,33,4,2010,5NPET4AC4AH6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,8,1,9,2,0,0,0,1,85748,0,0,0,0,0,0,0,20,3,5,83,1,1,1,13,0,4,2010,12,5,9,0,0,2,3,1,0,1,1,1,1,2011,5,2,3,0,8,1,0,1,1,1,0,1,0,5,19,2,0,0,8,1,1,9,3,1,2,43,1,0
1055,201128813552,1,0,1,14.6444,4,3,1,77,11,1,6,6,11,9,0,0,,,,,,,,,,,65,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,4,11,1,2,8,0,0,65,1,1,1,0,41,51,4,2004,JM1BK1237411,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,0,0,12,12,8,1,9,2,0,0,0,1,85621,0,2,8,40,8,1,1,3,3,11,15,99,1,1,13,0,4,2004,12,11,9,0,0,2,3,1,0,1,1,1,1,2011,3,2,2,0,2,2,0,1,1,1,0,1,0,3,6,11,0,0,2,1,1,9,2,1,2,25,1,0
1056,201128813855,1,0,1,14.6444,4,3,1,77,11,1,7,18,42,9,0,0,,,,,,,,,,,51,1,6,3,0,96,8,97,8,1,0,0,96,0,0,0,0,0,0,0,0,5,11,1,3,8,1,0,51,1,1,1,0,41,44,2,1994,1YVGE31C3R52,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,35,0,0,81,81,8,1,9,2,0,0,0,1,85719,0,5,4,35,1,1,1,0,0,1,83,99,1,1,13,0,2,1994,81,1,9,0,0,2,3,1,0,1,1,1,1,2011,7,1,3,0,1,1,0,1,1,1,0,1,0,7,18,42,0,0,1,1,1,9,3,1,1,17,1,0
1057,201128814016,1,0,1,14.6444,4,3,1,77,11,1,7,21,45,9,0,0,,,,,,,,,,,999,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,16,1,2,8,0,0,41,1,1,1,1,7,21,6,9999,999999999999,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,99,0,999,0,0,99,99,9,1,9,9,9,99,0,1,99999,9,5,4,98,8,1,2,3,3,10,16,99,1,4,13,1,6,2001,82,10,9,0,0,2,3,1,0,1,1,1,1,2011,7,9,2,0,3,3,0,4,3,10,0,10,0,7,21,45,0,0,3,3,10,9,2,1,2,23,1,9999
1058,201128814205,1,0,1,14.6444,4,3,2,77,11,1,9,18,21,9,0,0,,,,,,,,,,,21,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,1,2,2,8,0,0,21,1,1,1,0,63,402,14,2008,KNDJD7357857,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,20,0,0,12,12,8,1,9,2,0,0,0,1,85705,0,1,8,35,1,1,1,4,3,1,83,99,1,1,13,0,14,2008,12,1,9,0,0,2,8,1,0,1,1,1,1,2011,1,2,2,0,3,2,0,1,1,1,0,1,0,1,18,21,0,0,3,1,1,9,2,1,2,44,2,0
1059,201128814713,1,0,1,14.6444,4,3,1,77,11,1,9,21,34,9,0,0,,,,,,,,,,,21,2,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,4,3,2,2,8,0,0,21,1,1,1,0,35,43,4,2009,3N1AB61E29L6,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,0,0,12,12,8,1,9,2,0,0,0,1,85746,0,1,2,25,8,1,1,3,3,11,15,99,1,1,13,0,4,2009,12,11,9,0,0,2,3,1,0,1,1,1,1,2011,7,2,2,0,2,2,0,1,3,1,0,1,0,7,21,34,0,0,2,3,1,9,2,1,2,54,2,0
1060,201128814765,1,0,1,3.6611,4,2,2,77,11,1,10,19,41,9,0,0,,,,,,,,,,,16,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,5,11,1,2,8,0,0,16,1,1,1,0,98,809,66,2000,2FWYSSZB0YAF,1,1,57,1851765,571851765,3,6,6,1,0,0,0,0,0,0,0,25,0,0,83,83,0,1,9,2,0,0,0,1,85743,0,1,2,35,1,1,1,0,0,1,83,1,1,1,13,0,66,2000,83,1,9,0,0,2,8,1,0,1,1,1,1,2011,5,2,2,0,1,1,0,1,2,1,0,1,0,5,19,41,0,0,1,2,1,9,2,1,2,30,1,0
1061,201128814806,1,0,1,14.6444,4,3,1,77,11,1,9,15,28,9,0,0,,,,,,,,,,,18,1,6,2,0,96,8,97,8,0,0,0,96,0,0,0,0,0,0,0,0,0,11,1,2,8,0,0,18,1,1,1,0,20,421,15,1995,1GNCS18W4S22,0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,35,0,0,12,12,8,1,9,2,0,0,0,1,85719,0,5,4,35,8,1,1,0,0,1,83,3,9,2,13,0,15,1995,12,1,9,0,0,2,3,1,0,1,1,1,1,2011,4,2,2,0,8,1,0,1,1,1,0,1,0,4,15,28,0,0,8,1,1,9,2,1,2,24,1,0
